,ex_name,symbol,ave_price
256,okx,DIA/USDT,0.4065
257,okx,HNT/USDT,2.7266500000000002
258,okx,ALPHA/USDT,0.13995000000000002
259,okx,SHIB/USDT,1.2525e-05
260,okx,RSS3/USDT,0.1669
261,okx,ADA/ETH,0.00022649999999999998
262,okx,DHT/USDT,0.19365
263,okx,SNT/USDT,0.029375
264,okx,DGB/BTC,4.945e-07
265,okx,AZY/USDT,0.01849
266,okx,AERGO/USDT,0.13740000000000002
267,okx,BTC/EURT,22046.95
268,okx,USDT/USDC,1.00015
269,okx,FIL/BTC,0.0002915
270,okx,CFX/USDT,0.228385
271,okx,SRM/USDT,0.3235
272,okx,OKT/USDT,31.875
273,okx,DOME/USDC,0.002155
274,okx,SUSHI/ETH,0.000824
275,okx,DOME/USDT,0.002155
276,okx,AZY/USDC,0.018495
277,okx,UNI/USDT,6.547499999999999
278,okx,ERN/USDT,2.2835
279,okx,ZYRO/USDT,0.0077350000000000006
280,okx,CNTM/USDT,0.07365
281,okx,BTM/USDT,0.029240000000000002
282,okx,KCASH/USDT,0.00152
283,okx,SNX/ETH,0.001575
284,okx,EM/USDT,0.000875
285,okx,ACA/USDT,0.139
286,okx,REP/USDT,9.32
287,okx,ALGO/BTC,1.085e-05
288,okx,THETA/USDC,1.194
289,okx,LEASH/USDT,657.05
290,okx,SHIB/USDC,1.253e-05
291,okx,CQT/USDT,0.15375
292,okx,TUP/USDT,0.030469999999999997
293,okx,TOPC/USDT,0.0006889999999999999
294,okx,INT/USDT,0.0034549999999999997
295,okx,OKT/USDC,31.85
296,okx,THETA/USDT,1.1945000000000001
297,okx,USDT/USDK,0.9998
298,okx,HBAR/USDT,0.07515
299,okx,CLV/USDT,0.082
300,okx,BTT/USDT,7.064999999999999e-07
301,okx,CELT/USDC,0.00356
302,okx,ZEC/USDT,44.504999999999995
303,okx,STARL/USDC,3.406e-06
304,okx,CELO/BTC,3.37e-05
305,okx,CHE/USDT,0.069805
306,okx,GM/USDT,1.2835e-05
307,okx,PHA/BTC,7.2829999999999996e-06
308,okx,SUSHI/USDT,1.3245
309,okx,LINK/USDC,7.416499999999999
310,okx,LTC/USDT,94.10499999999999
311,okx,CELT/USDT,0.0035694999999999998
312,okx,BETH/ETH,0.9888
313,okx,NULS/ETH,0.000175
314,okx,ICX/USDT,0.2485
315,okx,STARL/USDT,3.4065e-06
316,okx,BCD/USDT,0.20185
317,okx,WGRT/USDT,0.001815
318,okx,SUSHI/USDC,1.3245
319,okx,LINK/USDT,7.415
320,okx,TRUE/USDT,0.025814999999999998
321,okx,SOL/BTC,0.00098305
322,okx,LUNA/BTC,7.415e-05
323,okx,IOST/BTC,4.935e-07
324,okx,YEE/USDT,0.000186
325,okx,WinToken/USDT,0.00010105
326,okx,CITY/USDT,4.7773
327,okx,SRM/USDC,0.324
328,okx,ZEC/USDC,44.519999999999996
329,okx,TRUE/BTC,1.11e-06
330,okx,KDA/USDT,1.1175000000000002
331,okx,REN/BTC,4.04e-06
332,okx,AVAX/ETH,0.01131
333,okx,NYM/USDC,0.2592
334,okx,FLR/USDC,0.03902
335,okx,XTZ/USDC,1.2040000000000002
336,okx,OKB/USDT,52.0785
337,okx,ICP/USDC,6.15
338,okx,STC/USDC,0.446
339,okx,IGU/USDC,0.126665
340,okx,BAT/USDC,0.2976
341,okx,UNI/BTC,0.0002815
342,okx,NYM/USDT,0.25905
343,okx,XTZ/USDT,1.2055
344,okx,MIR/USDT,0.1305
345,okx,GOG/USDT,0.08654999999999999
346,okx,OKB/USDC,52.088499999999996
347,okx,STC/USDT,0.4455
348,okx,ANC/USDC,0.0316
349,okx,ETHW/USDC,3.77
350,okx,ICP/BTC,0.0002645
351,okx,ELF/USDT,0.2822
352,okx,SOL/ETH,0.0142
353,okx,RVN/USDT,0.03178
354,okx,OP/USDT,2.8819999999999997
355,okx,REN/USDT,0.09405
356,okx,OM/ETH,2.755e-05
357,okx,BLUR/USDT,0.84185
358,okx,ANC/USDT,0.03155
359,okx,LUNC/USDT,0.000161525
360,okx,ETHW/USDT,3.7685
361,okx,GF/USDT,0.10395
362,okx,IOTA/BTC,1.075e-05
363,okx,BCH/BTC,0.005825
364,okx,ICP/USDT,6.145
365,okx,OP/USDC,2.88255
366,okx,ALCX/USDT,22.25
367,okx,BLUR/USDC,0.8419
368,okx,HBAR/BTC,3.23e-06
369,okx,LUNC/USDC,0.000161635
370,okx,BSV/USDT,41.504999999999995
371,okx,EURT/USDT,1.05445
372,okx,PICKLE/USDT,1.3784999999999998
373,okx,SOC/USDC,0.001578
374,okx,FODL/USDT,0.00635
375,okx,XMR/USDT,149.75
376,okx,ADA/BTC,1.5665e-05
377,okx,ZEN/USDT,12.485
378,okx,FTM/USDC,0.4622
379,okx,SOC/USDT,0.001578
380,okx,BSV/USDC,41.55
381,okx,LING/USDT,0.00585885
382,okx,BADGER/USDT,3.3200000000000003
383,okx,DORA/USDT,3.4405
384,okx,FTM/USDT,0.46205
385,okx,RIO/USDT,0.0829
386,okx,XMR/USDC,149.745
387,okx,NAS/BTC,1.55e-06
388,okx,FIL/ETH,0.00425
389,okx,ONT/BTC,1.08e-05
390,okx,LRC/USDC,0.36275
391,okx,MAGIC/USDT,1.6505
392,okx,LTC/BTC,0.004047
393,okx,DYDX/USDC,2.8520000000000003
394,okx,LOON/USDT,0.00282
395,okx,DGB/USDT,0.01149
396,okx,GAS/BTC,0.0001513
397,okx,LRC/USDT,0.36275
398,okx,EGLD/BTC,0.002098
399,okx,ETH/EURT,1525.54
400,okx,USTC/BTC,1.2159999999999999e-06
401,okx,KNC/BTC,3.9e-05
402,okx,QTUM/BTC,0.00014485
403,okx,DYDX/USDT,2.851
404,okx,NEAR/ETH,0.0014545
405,okx,IGU/USDT,0.12665500000000002
406,okx,DOT/ETH,0.0041005
407,okx,ORB/USDT,0.14745
408,okx,DASH/BTC,0.003046
409,okx,THG/USDT,0.07525000000000001
410,okx,DASH/USDC,70.78
411,okx,PAY/USDT,0.017750000000000002
412,okx,MXC/USDC,0.027345
413,okx,FLOW/BTC,5.2050000000000005e-05
414,okx,FIL/USDC,6.7735
415,okx,ICX/BTC,1.07e-05
416,okx,MKR/BTC,0.032850000000000004
417,okx,ZRX/USDT,0.26439999999999997
418,okx,HNT/USDC,2.7163500000000003
419,okx,SC/USDT,0.004252499999999999
420,okx,HEGIC/ETH,1.726e-05
421,okx,MENGO/USDT,0.611305
422,okx,FIL/USDT,6.7745
423,okx,GEAR/USDT,0.015635
424,okx,DYDX/BTC,0.000122645
425,okx,DAO/USDT,1.471
426,okx,RSR/USDT,0.005045
427,okx,MITH/USDT,0.00368
428,okx,TRX/ETH,4.3114999999999996e-05
429,okx,LET/USDT,0.001065
430,okx,BAT/BTC,1.279e-05
431,okx,RON/USDT,0.795
432,okx,XCH/BTC,0.001712
433,okx,GHST/ETH,0.000956
434,okx,CQT/BTC,6.5850000000000005e-06
435,okx,ZIL/BTC,1.3984999999999998e-06
436,okx,NFT/USDC,4.927e-07
437,okx,GODS/USDT,0.2881
438,okx,XPR/USDT,0.00178
439,okx,GEAR/USDC,0.015619999999999998
440,okx,ETH/BTC,0.069165
441,okx,AUCTION/USDT,6.34
442,okx,BZZ/USDT,0.6364000000000001
443,okx,MXC/USDT,0.02714
444,okx,NFT/USDT,4.9255e-07
445,okx,ORBS/USDT,0.035
446,okx,ONT/USDT,0.25129999999999997
447,okx,LSK/BTC,5.1049999999999994e-05
448,okx,COVER/USDT,18.365
449,okx,AR/USDC,10.106
450,okx,UMA/USDT,2.1965
451,okx,BADGER/BTC,0.0001455
452,okx,FORTH/USDT,4.4350000000000005
453,okx,MOVR/USDT,10.125
454,okx,FITFI/USDT,0.025750000000000002
455,okx,EOS/BTC,4.8e-05
456,okx,AR/USDT,10.105
457,okx,ATOM/USDC,12.942
458,okx,ZRX/BTC,1.136e-05
459,okx,ZEC/ETH,0.0277
460,okx,GODS/USDC,0.28815
461,okx,USTC/USDT,0.028265
462,okx,XLM/USDC,0.08811
463,okx,CTC/USDT,0.5145
464,okx,DMD/USDT,8.645
465,okx,ELT/USDC,0.0013095
466,okx,USTC/USDC,0.028284999999999998
467,okx,WAXP/USDT,0.0818
468,okx,OMG/BTC,7.27e-05
469,okx,KAR/USDT,0.2185
470,okx,BAND/USDT,2.0054999999999996
471,okx,XLM/USDT,0.088105
472,okx,SNX/USDT,2.536
473,okx,DOGE/BTC,3.505e-06
474,okx,RSR/USDC,0.005045
475,okx,ELT/USDT,0.0013095
476,okx,YGG/USDT,0.3151
477,okx,FLR/USDT,0.038995
478,okx,FITFI/USDC,0.0258
479,okx,TAKI/USDT,0.00807
480,okx,LDN/USDT,0.0969
481,okx,SNX/USDC,2.5375
482,okx,KSM/ETH,0.02425
483,okx,ATOM/USDT,12.9405
484,okx,MLN/USDT,26.65
485,okx,BAT/USDT,0.2976
486,okx,MANA/USDT,0.6549
487,okx,APE/BTC,0.00022005
488,okx,SKEB/USDC,0.0034276999999999997
489,okx,BRWL/USDT,0.0033750000000000004
490,okx,GAS/ETH,0.00219
491,okx,LTC/ETH,0.05845
492,okx,SLP/USDC,0.0033150000000000002
493,okx,SOS/USDT,1.6249999999999998e-07
494,okx,EOS/ETH,0.000694
495,okx,CVC/USDT,0.11965
496,okx,MANA/USDC,0.65525
497,okx,TRX/BTC,2.9815e-06
498,okx,XLM/BTC,3.79e-06
499,okx,EGLD/USDC,48.769999999999996
500,okx,ETHW/BTC,0.000162
501,okx,HYC/USDT,0.0001767
502,okx,VALUE/USDT,0.23525000000000001
503,okx,NEAR/BTC,0.0001006
504,okx,KSM/USDC,39.045
505,okx,SLP/USDT,0.0033049999999999998
506,okx,BTG/USDT,17.240000000000002
507,okx,DOT/BTC,0.0002839
508,okx,ETC/OKB,0.408
509,okx,XEM/USDT,0.0412
510,okx,ZEC/BTC,0.001914
511,okx,DCR/USDT,23.86
512,okx,OXT/USDT,0.09684999999999999
513,okx,MOF/USDT,0.000166
514,okx,CELT/BTC,1.55e-07
515,okx,STORJ/USDC,0.4394
516,okx,PSTAKE/USDT,0.125
517,okx,KINE/USDT,0.09085
518,okx,OM/USDT,0.044399999999999995
519,okx,KSM/USDT,39.035
520,okx,RFUEL/USDT,0.0074199999999999995
521,okx,XEM/USDC,0.041249999999999995
522,okx,JOE/USDT,0.2515
523,okx,ETH/USDT,1608.3049999999998
524,okx,MOF/USDC,0.00016600000000000002
525,okx,STORJ/USDT,0.43915
526,okx,INX/USDT,0.0005785
527,okx,GARI/USDC,0.0595
528,okx,GMT/USDT,0.3725
529,okx,XMR/BTC,0.006436
530,okx,GFT/USDT,0.08215
531,okx,BSV/BTC,0.0017855
532,okx,OMG/USDC,1.6925
533,okx,XTZ/BTC,5.18e-05
534,okx,EFI/USDT,0.09390000000000001
535,okx,MOVEZ/USDT,0.00338
536,okx,DASH/ETH,0.044
537,okx,ZIL/USDC,0.03254
538,okx,COMP/USDC,51.445
539,okx,GRT/BTC,6.725e-06
540,okx,BLOK/USDT,0.0031780000000000003
541,okx,ALGO/USDC,0.25229999999999997
542,okx,IMX/USDC,0.968
543,okx,OMG/USDT,1.6909999999999998
544,okx,PEOPLE/USDT,0.026295
545,okx,SRM/BTC,1.388e-05
546,okx,WSB/USDT,0.0008745000000000001
547,okx,UNI/ETH,0.004071
548,okx,BAL/USDT,7.0075
549,okx,WAVES/USDC,2.5685000000000002
550,okx,TON/USDC,2.448
551,okx,PST/BTC,5.465e-07
552,okx,ZIL/USDT,0.032525
553,okx,FLOW/USDT,1.2095
554,okx,MOVEZ/USDC,0.00338
555,okx,OKT/BTC,0.0013709999999999998
556,okx,SOS/USDC,1.625e-07
557,okx,PEOPLE/USDC,0.0263
558,okx,IMX/USDT,0.9675
559,okx,COMP/USDT,51.415
560,okx,ALGO/USDT,0.25235
561,okx,BABYDOGE/USDC,2.7045000000000003e-09
562,okx,WAVES/USDT,2.569
563,okx,KISHU/USDT,6.865000000000001e-10
564,okx,FLOW/USDC,1.209
565,okx,RSR/BTC,2.17e-07
566,okx,GMT/USDC,0.37260000000000004
567,okx,SWFTC/BTC,5.7850000000000005e-08
568,okx,ETC/BTC,0.000913
569,okx,GARI/USDT,0.0595
570,okx,MKR/ETH,0.4745
571,okx,OKB/BTC,0.00223985
572,okx,GFT/USDC,0.08225
573,okx,AAVE/BTC,0.0034850000000000003
574,okx,DASH/USDT,70.78999999999999
575,okx,BABYDOGE/USDT,2.7055e-09
576,okx,HEGIC/USDT,0.027635
577,okx,LEO/USDT,3.3440000000000003
578,okx,MDA/USDT,0.09655
579,okx,KISHU/USDC,6.865000000000001e-10
580,okx,HDAO/USDT,0.006019999999999999
581,okx,ENJ/USDT,0.47765
582,okx,CEEK/USDC,0.108665
583,okx,VRA/USDT,0.0075250000000000004
584,okx,GLM/USDT,0.2721
585,okx,KAN/USDT,0.001248
586,okx,XCH/USDC,39.805
587,okx,QTUM/ETH,0.0021
588,okx,CORE/USDC,2.870305
589,okx,RADAR/USDT,0.020374999999999997
590,okx,ALPHA/BTC,6.02e-06
591,okx,STX/BTC,3.2174999999999996e-05
592,okx,VRA/USDC,0.00752
593,okx,CEEK/USDT,0.10864499999999999
594,okx,OKT/ETH,0.019805000000000003
595,okx,XCH/USDT,39.82
596,okx,CORE/USDT,2.86909
597,okx,QOM/USDT,1.0659999999999999e-07
598,okx,TRX/USDC,0.06936
599,okx,RADAR/USDC,0.020365
600,okx,WBTC/BTC,1.00055
601,okx,XRP/OKB,0.0072499999999999995
602,okx,LTC/OKB,1.81
603,okx,BETH/USDT,1590.9850000000001
604,okx,JST/USDT,0.02995
605,okx,BTC/DAI,23253.25
606,okx,ANT/USDC,2.8305
607,okx,NEAR/USDC,2.3395
608,okx,OKB/ETH,0.032381
609,okx,FAIR/USDT,0.0018375000000000002
610,okx,1INCH/USDT,0.58855
611,okx,PERP/USDT,1.0425
612,okx,ROAD/USDT,0.0010215
613,okx,IQ/USDT,0.007145
614,okx,DOGE/ETH,5.065e-05
615,okx,PST/USDT,0.012709999999999999
616,okx,NULS/USDT,0.28075
617,okx,PCI/USDT,0.28959999999999997
618,okx,ZKS/USDT,0.07375000000000001
619,okx,DEP/USDC,0.004314999999999999
620,okx,NEAR/USDT,2.3385
621,okx,ANT/USDT,2.8305
622,okx,FLOW/ETH,0.000755
623,okx,1INCH/USDC,0.58855
624,okx,ETH/USDK,1605.4099999999999
625,okx,WNXM/USDT,21.83
626,okx,SNT/BTC,1.2635e-06
627,okx,ETH/USDC,1608.7350000000001
628,okx,FLOKI/USDC,4.9330000000000004e-05
629,okx,STX/USDC,0.7483
630,okx,PPT/USDT,0.10325000000000001
631,okx,XETA/USDT,0.0538
632,okx,GALFT/USDC,4.5195
633,okx,BORING/USDT,0.004195
634,okx,PERP/USDC,1.0430000000000001
635,okx,DEP/USDT,0.004314999999999999
636,okx,AKITA/USDT,2.959e-07
637,okx,JFI/USDT,40.239999999999995
638,okx,CVC/BTC,5.145e-06
639,okx,GALA/USDC,0.040575
640,okx,ONE/USDT,0.022095
641,okx,AVAX/USDC,18.200000000000003
642,okx,MKR/USDT,763.75
643,okx,MASK/USDC,3.6895
644,okx,LITH/USDT,0.0012675
645,okx,FLOKI/USDT,4.9323499999999996e-05
646,okx,GALFT/USDT,4.521
647,okx,KP3R/USDT,94.88999999999999
648,okx,GALA/USDT,0.040555
649,okx,GLMR/USDC,0.45055
650,okx,CSPR/BTC,1.6475e-06
651,okx,SAMO/USDT,0.004505
652,okx,AVAX/USDT,18.195
653,okx,ARK/USDT,0.3965
654,okx,WXT/BTC,1.9849999999999998e-07
655,okx,MKR/USDC,764.1500000000001
656,okx,MASK/USDT,3.6885
657,okx,LRC/BTC,1.561e-05
658,okx,YOYOW/USDT,0.001979
659,okx,MCO/USDT,3.9299999999999997
660,okx,SKEB/USDT,0.0034270000000000004
661,okx,GLMR/USDT,0.4505
662,okx,XRP/BTC,1.624e-05
663,okx,NEO/ETH,0.007730000000000001
664,okx,STX/USDT,0.748
