Symbol,Num,Max,Mean,Std
ALPHA/PLA,28,2.130434782608696,1.007232348103078,0.029817611027516167
ALPHA/POLS,28,2.1304347826086953,1.007232348103078,0.029817611027516174
ALPHA/POLYX,28,2.1304347826086953,1.007232348103078,0.029817611027516164
ALPHA/POND,28,2.1304347826086953,1.007232348103078,0.029817611027516164
ALPHA/PORTO,28,2.130434782608696,1.007232348103078,0.029817611027516153
ALPHA/POWR,28,2.1304347826086953,1.007232348103078,0.02981761102751617
ALPHA/PROM,28,2.1304347826086953,1.007232348103078,0.029817611027516164
ALPHA/PSG,28,2.130434782608696,1.007232348103078,0.029817611027516174
ALPHA/PST,28,2.130434782608696,1.007232348103078,0.029817611027516157
ALPHA/PYR,28,2.130434782608696,1.007232348103078,0.029817611027516164
ALPHA/QI,28,2.1304347826086953,1.007232348103078,0.029817611027516157
ALPHA/QKC,28,2.130434782608696,1.007232348103078,0.029817611027516157
ALPHA/QLC,28,2.130434782608696,1.007232348103078,0.029817611027516164
ALPHA/QNT,28,2.130434782608696,1.007232348103078,0.02981761102751617
ALPHA/QTUM,35,2.134715629459216,1.0084975131496,0.029850014673130015
ALPHA/QUICK,28,2.1304347826086953,1.007232348103078,0.02981761102751617
ALPHA/RAD,28,2.130434782608696,1.007232348103078,0.02981761102751617
ALPHA/RARE,28,2.130434782608696,1.007232348103078,0.029817611027516164
ALPHA/REN,42,2.1356821589205395,1.0091465398879358,0.029958406425964475
ALPHA/REQ,28,2.1304347826086953,1.007232348103078,0.029817611027516157
ALPHA/RIF,28,2.130434782608696,1.007232348103078,0.029817611027516157
ALPHA/RLC,28,2.1304347826086953,1.007232348103078,0.029817611027516174
ALPHA/RNDR,28,2.130434782608696,1.007232348103078,0.029817611027516164
ALPHA/ROSE,28,2.1304347826086953,1.007232348103078,0.029817611027516188
ALPHA/RPL,28,2.1304347826086953,1.007232348103078,0.02981761102751617
ALPHA/RSR,28,2.1304347826086953,1.007232348103078,0.029817611027516164
ALPHA/RUNE,28,2.1304347826086953,1.007232348103078,0.029817611027516164
ALPHA/RVN,52,2.1382100920342744,1.0109790614030436,0.030102209273116246
ALPHA/SAND,28,2.130434782608696,1.007232348103078,0.029817611027516164
ALPHA/SANTOS,28,2.130434782608696,1.007232348103078,0.029817611027516178
ALPHA/SC,28,2.1304347826086953,1.007232348103078,0.029817611027516157
ALPHA/SCRT,28,2.130434782608696,1.007232348103078,0.029817611027516153
ALPHA/SFP,28,2.1304347826086953,1.007232348103078,0.029817611027516164
ALPHA/SHIB,28,2.130434782608696,1.007232348103078,0.029817611027516164
ALPHA/SKL,28,2.1304347826086953,1.007232348103078,0.029817611027516153
ALPHA/SNM,28,2.1304347826086953,1.007232348103078,0.029817611027516164
ALPHA/SNT,48,2.1458976157082748,1.0112046319415222,0.02995643366765896
ALPHA/SNX,28,2.130434782608696,1.007232348103078,0.02981761102751616
ALPHA/SOL,29,2.1310625504456295,1.007548424379916,0.029837119666091285
ALPHA/SRM,28,2.130434782608696,1.007232348103078,0.029817611027516164
ALPHA/SSV,28,2.1304347826086953,1.007232348103078,0.029817611027516164
ALPHA/STEEM,28,2.1304347826086953,1.007232348103078,0.02981761102751618
ALPHA/STG,28,2.1304347826086953,1.007232348103078,0.02981761102751616
ALPHA/STMX,28,2.130434782608696,1.007232348103078,0.029817611027516164
ALPHA/STORJ,28,2.1304347826086953,1.007232348103078,0.029817611027516164
ALPHA/STPT,28,2.1304347826086953,1.007232348103078,0.029817611027516164
ALPHA/STRAX,28,2.1304347826086953,1.007232348103078,0.029817611027516157
ALPHA/STX,80,2.141593385418491,1.0102533493685941,0.03068370655093037
ALPHA/SUPER,28,2.1304347826086953,1.007232348103078,0.029817611027516153
ALPHA/SUSHI,28,2.1304347826086953,1.007232348103078,0.02981761102751616
ALPHA/SWFTC,28,2.1304347826086953,1.007232348103078,0.02981761102751616
ALPHA/SXP,28,2.1304347826086953,1.007232348103078,0.029817611027516157
ALPHA/SYS,28,2.130434782608696,1.007232348103078,0.029817611027516164
ALPHA/TAMA,28,2.1304347826086953,1.007232348103078,0.029817611027516153
ALPHA/TFUEL,28,2.130434782608696,1.007232348103078,0.029817611027516174
ALPHA/THETA,35,2.130434782608696,1.0084292744628276,0.029878132896481217
ALPHA/TKO,28,2.1304347826086953,1.007232348103078,0.029817611027516153
ALPHA/TLM,28,2.130434782608696,1.007232348103078,0.029817611027516157
ALPHA/TOMO,28,2.130434782608696,1.007232348103078,0.029817611027516185
ALPHA/TRB,28,2.130434782608696,1.007232348103078,0.029817611027516164
ALPHA/TRU,28,2.1304347826086953,1.007232348103078,0.029817611027516164
ALPHA/TRUE,28,2.130434782608696,1.007232348103078,0.029817611027516188
ALPHA/TRX,34,2.136410756753461,1.0087994803000602,0.029888426522759477
ALPHA/TRY,28,2.130434782608696,1.007232348103078,0.029817611027516167
ALPHA/TVK,28,2.1304347826086953,1.007232348103078,0.029817611027516157
ALPHA/TWT,28,2.130434782608696,1.007232348103078,0.029817611027516178
ALPHA/UMA,28,2.130434782608696,1.007232348103078,0.029817611027516164
ALPHA/UNFI,28,2.130434782608696,1.007232348103078,0.029817611027516157
ALPHA/UNI,30,2.131181517548271,1.0076864754776906,0.029836356201877974
ALPHA/USD,28,2.130434782608696,1.007232348103078,0.029817611027516167
ALPHA/USDC,28,2.1304347826086953,1.007232348103078,0.02981761102751617
ALPHA/USDT,29,2.130719381029236,1.0073560657097032,0.029818955449290117
ALPHA/USTC,28,2.1304347826086953,1.007232348103078,0.02981761102751617
ALPHA/UTK,28,2.1304347826086953,1.007232348103078,0.029817611027516188
ALPHA/VET,28,2.130434782608696,1.007232348103078,0.029817611027516164
ALPHA/VIB,28,2.130434782608696,1.007232348103078,0.029817611027516164
ALPHA/VIDT,28,2.1304347826086953,1.007232348103078,0.029817611027516167
ALPHA/VITE,28,2.1304347826086953,1.007232348103078,0.02981761102751616
ALPHA/VOXEL,28,2.1304347826086953,1.007232348103078,0.029817611027516164
ALPHA/VSYS,28,2.130434782608696,1.007232348103078,0.02981761102751617
ALPHA/WABI,28,2.1304347826086953,1.007232348103078,0.029817611027516153
ALPHA/WAN,28,2.130434782608696,1.007232348103078,0.029817611027516167
ALPHA/WAVES,55,2.135992438563327,1.010790708790365,0.030137948191373005
ALPHA/WAXP,28,2.1304347826086953,1.007232348103078,0.029817611027516164
ALPHA/WBTC,28,2.1304347826086953,1.007232348103078,0.029817611027516164
ALPHA/WING,28,2.1304347826086953,1.007232348103078,0.029817611027516164
ALPHA/WOO,28,2.1304347826086953,1.007232348103078,0.029817611027516178
ALPHA/WRX,28,2.1304347826086953,1.007232348103078,0.029817611027516157
ALPHA/WTC,28,2.130434782608696,1.007232348103078,0.029817611027516157
ALPHA/WXT,28,2.130434782608696,1.007232348103078,0.029817611027516164
ALPHA/XCH,28,2.1304347826086953,1.007232348103078,0.029817611027516164
ALPHA/XEM,28,2.130434782608696,1.007232348103078,0.029817611027516164
ALPHA/XLM,32,2.1326440615803763,1.0084563096913577,0.02990933121471216
ALPHA/XMR,30,2.132062062460979,1.0078144477024384,0.029856559434032905
ALPHA/XNO,28,2.130434782608696,1.007232348103078,0.02981761102751616
ALPHA/XRP,29,2.130434782608696,1.0076026942115424,0.029830577932423833
ALPHA/XTZ,31,2.1342818759159745,1.0086404138428822,0.02991906847964622
ALPHA/XVS,28,2.1304347826086953,1.007232348103078,0.029817611027516164
ALPHA/YGG,28,2.1304347826086953,1.007232348103078,0.029817611027516164
ALPHA/YOU,28,2.130434782608696,1.007232348103078,0.029817611027516164
ALPHA/ZEC,36,2.1336708860759495,1.007984077066812,0.029850410748967077
ALPHA/ZEN,37,2.1346331744111575,1.008787391815405,0.02992133572136811
ALPHA/ZIL,47,2.1423366529025984,1.0109724229375001,0.03002990211123775
ALPHA/ZRX,50,2.1401984617223926,1.009629391617908,0.02995885205122689
ALPINE/1INCH,0,1,1,0
ALPINE/AAVE,0,1.0086378737541528,1.0004363684675572,0.00037798433076422964
ALPINE/ACA,0,1,1,0
ALPINE/ACH,0,1,1,0
ALPINE/ACM,0,1,1,0
ALPINE/ADA,1,1.0330679730557257,1.0003913389452916,0.00046635058651370266
ALPINE/ADX,0,1,1,0
ALPINE/AERGO,0,1,1,0
ALPINE/AGIX,0,1,1,0
ALPINE/AGLD,0,1,1,0
ALPINE/ALCX,0,1,1,0
ALPINE/ALGO,0,1.025,1.0037497480205184,0.0029294064856491124
ALPINE/ALICE,0,1,1,0
ALPINE/ALPACA,0,1,1,0
ALPINE/ALPHA,28,2.130434782608696,1.007232348103078,0.02981761102751616
ALPINE/ALPINE,0,1,1,0
ALPINE/AMB,0,1,1,0
ALPINE/AMP,0,1,1,0
ALPINE/ANKR,0,1,1,0
ALPINE/ANT,0,1.0168967648876983,1.0013991978497654,0.0014097682181731558
ALPINE/APE,0,1.0147727981050925,1.0007790570269235,0.0008575805430701935
ALPINE/API3,0,1,1,0
ALPINE/APT,0,1,1,0
ALPINE/AR,0,1,1,0
ALPINE/ARDR,0,1,1,0
ALPINE/ARPA,0,1,1,0
ALPINE/AST,0,1,1,0
ALPINE/ASTR,0,1,1,0
ALPINE/ATA,0,1,1,0
ALPINE/ATM,0,1,1,0
ALPINE/ATOM,0,1.0090488638648705,1.0004274497793957,0.00041397485225244337
ALPINE/AUCTION,0,1,1,0
ALPINE/AUD,0,1,1,0
ALPINE/AUDIO,0,1,1,0
ALPINE/AVA,0,1,1,0
ALPINE/AVAX,0,1,1,0
ALPINE/AXS,0,1,1,0
ALPINE/BADGER,15,1.0647208121827412,1.0025822882968605,0.003380928903155041
ALPINE/BAKE,0,1,1,0
ALPINE/BAL,0,1,1,0
ALPINE/BAND,0,1,1,0
ALPINE/BAR,0,1,1,0
ALPINE/BAT,0,1.0139103554868625,1.0015079514245353,0.001442245884998113
ALPINE/BCD,0,1,1,0
ALPINE/BCH,0,1.0099800399201597,1.0010007548845719,0.001117059243164542
ALPINE/BEL,0,1,1,0
ALPINE/BETA,0,1,1,0
ALPINE/BICO,0,1,1,0
ALPINE/BLZ,0,1,1,0
ALPINE/BNB,0,1,1,0
ALPINE/BNT,3,1.0333333333333332,1.0023705973907924,0.002259998649771796
ALPINE/BOND,0,1,1,0
ALPINE/BSV,0,1,1,0
ALPINE/BTC,0,1,1,0
ALPINE/BTG,0,1,1,0
ALPINE/BTM,0,1,1,0
ALPINE/BUSD,0,1,1,0
ALPINE/C98,0,1,1,0
ALPINE/CAKE,0,1,1,0
ALPINE/CEL,0,1,1,0
ALPINE/CELO,0,1,1,0
ALPINE/CELR,0,1,1,0
ALPINE/CELT,0,1,1,0
ALPINE/CFX,0,1,1,0
ALPINE/CHESS,0,1,1,0
ALPINE/CHR,0,1,1,0
ALPINE/CHZ,0,1.0078723404255319,1.0009537324386168,0.0007234065465023583
ALPINE/CITY,0,1,1,0
ALPINE/CLV,0,1,1,0
ALPINE/COMP,0,1.0197841726618706,1.0008204804204501,0.0008387537431538315
ALPINE/COS,0,1,1,0
ALPINE/COTI,0,1,1,0
ALPINE/CQT,0,1,1,0
ALPINE/CRV,0,1.009004739336493,1.001332656158061,0.0010188002876774444
ALPINE/CSPR,0,1,1,0
ALPINE/CTK,0,1,1,0
ALPINE/CTSI,0,1,1,0
ALPINE/CTXC,0,1,1,0
ALPINE/CVC,0,1,1,0
ALPINE/CVX,0,1,1,0
ALPINE/DAR,0,1,1,0
ALPINE/DASH,0,1.0079588014981276,1.0007777666138848,0.0006894964250161086
ALPINE/DATA,0,1,1,0
ALPINE/DCR,0,1,1,0
ALPINE/DEGO,0,1,1,0
ALPINE/DGB,0,1,1,0
ALPINE/DIA,0,1,1,0
ALPINE/DOCK,0,1,1,0
ALPINE/DODO,0,1,1,0
ALPINE/DOGE,0,1.0091743119266054,1.0012987579710562,0.0015308035789506843
ALPINE/DOT,0,1.0073529411764706,1.0003675645498191,0.00035803757590454103
ALPINE/DREP,0,1,1,0
ALPINE/DUSK,0,1,1,0
ALPINE/DYDX,0,1.0103363159518666,1.0008775365298532,0.0007768985203257687
ALPINE/EGLD,0,1.0259365994236311,1.0006968910161977,0.0007461463590549587
ALPINE/ELF,4,1.053883834849545,1.0022185996585724,0.0024477927933830067
ALPINE/ENJ,4,1.0421615201900236,1.0024832396383323,0.002433314249872267
ALPINE/ENS,0,1.0092312130390886,1.001525168419839,0.0011272098131318708
ALPINE/EOS,0,1.0099403578528827,1.001370961734174,0.00147659529115737
ALPINE/ETC,0,1,1,0
ALPINE/ETH,0,1.0040514564542364,1.0001492710873845,0.0001342954235333304
ALPINE/ETHW,0,1,1,0
ALPINE/EUR,0,1,1,0
ALPINE/FARM,0,1,1,0
ALPINE/FET,0,1,1,0
ALPINE/FIDA,0,1,1,0
ALPINE/FIL,0,1.0158311345646438,1.0020457739028064,0.0018037702256445182
ALPINE/FIO,0,1,1,0
ALPINE/FIRO,0,1,1,0
ALPINE/FIS,0,1,1,0
ALPINE/FLM,0,1,1,0
ALPINE/FLOW,0,1.026341463414634,1.0014632393414962,0.0016740766670956025
ALPINE/FLUX,0,1,1,0
ALPINE/FOR,0,1,1,0
ALPINE/FORTH,0,1,1,0
ALPINE/FRONT,0,1,1,0
ALPINE/FTM,0,1,1,0
ALPINE/FXS,0,1,1,0
ALPINE/GAL,0,1,1,0
ALPINE/GALA,0,1,1,0
ALPINE/GAS,1,1.053250773993808,1.0019094649767846,0.001813410461389915
ALPINE/GBP,0,1,1,0
ALPINE/GLM,0,1,1,0
ALPINE/GLMR,0,1,1,0
ALPINE/GMT,0,1,1,0
ALPINE/GMX,0,1,1,0
ALPINE/GNS,0,1,1,0
ALPINE/GRT,0,1.0210674157303372,1.0010921867934404,0.0013925836662850282
ALPINE/GTC,0,1,1,0
ALPINE/HARD,0,1,1,0
ALPINE/HBAR,0,1.0145454545454546,1.0015767537063383,0.0018917861792965493
ALPINE/HFT,0,1,1,0
ALPINE/HIGH,0,1,1,0
ALPINE/HIVE,0,1,1,0
ALPINE/HOOK,0,1,1,0
ALPINE/ICP,0,1.014878892733564,1.0018380981899508,0.0014585815649604875
ALPINE/ICX,5,1.473684210526316,1.0042710944819457,0.00427348140241019
ALPINE/IDEX,0,1,1,0
ALPINE/ILV,0,1,1,0
ALPINE/IMX,0,1,1,0
ALPINE/INJ,0,1,1,0
ALPINE/IOST,6,1.0333333333333334,1.0096394409680092,0.006342891890267017
ALPINE/IOTA,3,1.0436634717784878,1.003617084395678,0.002970729295939416
ALPINE/IOTX,0,1,1,0
ALPINE/IRIS,0,1,1,0
ALPINE/JASMY,0,1,1,0
ALPINE/JOE,0,1,1,0
ALPINE/JST,0,1,1,0
ALPINE/KAVA,0,1,1,0
ALPINE/KDA,0,1,1,0
ALPINE/KLAY,23,1.3824786324786325,1.0020984700254454,0.010198507733833717
ALPINE/KMD,0,1,1,0
ALPINE/KNC,1,1.0335849056603774,1.001552871368754,0.0014292682446239895
ALPINE/KSM,0,1.026896551724138,1.0023706910342038,0.001874584088056718
ALPINE/LAZIO,0,1,1,0
ALPINE/LDO,0,1,1,0
ALPINE/LINA,0,1,1,0
ALPINE/LINK,0,1.0070558050032072,1.0012403449531415,0.0009229468691026236
ALPINE/LIT,0,1,1,0
ALPINE/LOKA,0,1,1,0
ALPINE/LOOM,0,1,1,0
ALPINE/LPT,0,1,1,0
ALPINE/LRC,0,1.0119718309859156,1.000858821274536,0.000834467272465392
ALPINE/LSK,2,1.0417085427135682,1.0023584837925035,0.0020434235870903134
ALPINE/LTC,0,1.007025045815516,1.0003319616856057,0.0003171599009811966
ALPINE/LTO,0,1,1,0
ALPINE/LUNA,0,1,1,0
ALPINE/LUNC,0,1,1,0
ALPINE/MAGIC,0,1,1,0
ALPINE/MANA,0,1.009634684865516,1.0005671858540337,0.0005379723819450158
ALPINE/MATIC,0,1.005050505050505,1.0005889327259156,0.0004781408885370066
ALPINE/MBOX,0,1,1,0
ALPINE/MC,0,1,1,0
ALPINE/MDT,0,1,1,0
ALPINE/MDX,0,1,1,0
ALPINE/MINA,0,1,1,0
ALPINE/MITH,0,1,1,0
ALPINE/MKR,0,1,1,0
ALPINE/MLN,0,1,1,0
ALPINE/MOB,0,1,1,0
ALPINE/MOVR,0,1,1,0
ALPINE/MTL,0,1,1,0
ALPINE/MULTI,0,1,1,0
ALPINE/NAS,0,1,1,0
ALPINE/NEAR,0,1.0154769046190764,1.0004888893380852,0.0005257063442000944
ALPINE/NEBL,0,1,1,0
ALPINE/NEO,0,1.014705882352941,1.0012007684637396,0.0014019164445186517
ALPINE/NEXO,0,1,1,0
ALPINE/NKN,0,1,1,0
ALPINE/NMR,0,1,1,0
ALPINE/NULS,1,1.0309734513274336,1.0029986120959178,0.0024236795644208987
ALPINE/OAX,0,1,1,0
ALPINE/OCEAN,0,1,1,0
ALPINE/OG,0,1,1,0
ALPINE/OGN,0,1,1,0
ALPINE/OKB,0,1,1,0
ALPINE/OKT,0,1,1,0
ALPINE/OM,0,1,1,0
ALPINE/OMG,0,1.0251968503937008,1.0012902091204126,0.0014120178269585088
ALPINE/ONE,0,1,1,0
ALPINE/ONG,0,1,1,0
ALPINE/ONT,3,1.0414893617021277,1.0036372054773004,0.002867848873339849
ALPINE/OP,0,1,1,0
ALPINE/ORN,0,1,1,0
ALPINE/OSMO,0,1,1,0
ALPINE/OXT,0,1,1,0
ALPINE/PAXG,0,1,1,0
ALPINE/PEOPLE,2,1.034440793476938,1.0047801411038024,0.004087082156865522
ALPINE/PERP,0,1,1,0
ALPINE/PHA,4,1.051502145922747,1.003071413304096,0.0026378163781233207
ALPINE/PHB,0,1,1,0
ALPINE/PIVX,0,1,1,0
ALPINE/PLA,0,1,1,0
ALPINE/POLS,0,1,1,0
ALPINE/POLYX,0,1,1,0
ALPINE/POND,0,1,1,0
ALPINE/PORTO,0,1,1,0
ALPINE/POWR,0,1,1,0
ALPINE/PROM,0,1,1,0
ALPINE/PSG,0,1,1,0
ALPINE/PST,0,1,1,0
ALPINE/PYR,0,1,1,0
ALPINE/QI,0,1,1,0
ALPINE/QKC,0,1,1,0
ALPINE/QLC,0,1,1,0
ALPINE/QNT,0,1,1,0
ALPINE/QTUM,0,1.0173267326732673,1.0012566676836918,0.0011967631812748092
ALPINE/QUICK,0,1,1,0
ALPINE/RAD,0,1,1,0
ALPINE/RARE,0,1,1,0
ALPINE/REN,2,1.041237113402062,1.0019003599271115,0.002177516661069756
ALPINE/REQ,0,1,1,0
ALPINE/RIF,0,1,1,0
ALPINE/RLC,0,1,1,0
ALPINE/RNDR,0,1,1,0
ALPINE/ROSE,0,1,1,0
ALPINE/RPL,0,1,1,0
ALPINE/RSR,0,1,1,0
ALPINE/RUNE,0,1,1,0
ALPINE/RVN,0,1.0271028037383176,1.0037188739577012,0.0025754256393690153
ALPINE/SAND,0,1,1,0
ALPINE/SANTOS,0,1,1,0
ALPINE/SC,0,1,1,0
ALPINE/SCRT,0,1,1,0
ALPINE/SFP,0,1,1,0
ALPINE/SHIB,0,1,1,0
ALPINE/SKL,0,1,1,0
ALPINE/SNM,0,1,1,0
ALPINE/SNT,0,1.0266159695817492,1.003945667638412,0.002775675963268268
ALPINE/SNX,0,1,1,0
ALPINE/SOL,0,1.0056436119116234,1.0003136613126509,0.0003133116519764828
ALPINE/SRM,0,1,1,0
ALPINE/SSV,0,1,1,0
ALPINE/STEEM,0,1,1,0
ALPINE/STG,0,1,1,0
ALPINE/STMX,0,1,1,0
ALPINE/STORJ,0,1,1,0
ALPINE/STPT,0,1,1,0
ALPINE/STRAX,0,1,1,0
ALPINE/STX,18,1.1792673421667965,1.0029991918872305,0.006885089136454704
ALPINE/SUPER,0,1,1,0
ALPINE/SUSHI,0,1,1,0
ALPINE/SWFTC,0,1,1,0
ALPINE/SXP,0,1,1,0
ALPINE/SYS,0,1,1,0
ALPINE/TAMA,0,1,1,0
ALPINE/TFUEL,0,1,1,0
ALPINE/THETA,0,1.0126582278481013,1.0011883579905985,0.0013179570019271785
ALPINE/TKO,0,1,1,0
ALPINE/TLM,0,1,1,0
ALPINE/TOMO,0,1,1,0
ALPINE/TRB,0,1,1,0
ALPINE/TRU,0,1,1,0
ALPINE/TRUE,0,1,1,0
ALPINE/TRX,0,1.0132607956477389,1.0015557469047127,0.001005669648703106
ALPINE/TRY,0,1,1,0
ALPINE/TVK,0,1,1,0
ALPINE/TWT,0,1,1,0
ALPINE/UMA,0,1,1,0
ALPINE/UNFI,0,1,1,0
ALPINE/UNI,0,1.0065789473684208,1.0004508101448253,0.0004326584681430149
ALPINE/USD,0,1,1,0
ALPINE/USDC,0,1,1,0
ALPINE/USDT,0,1.0062763874671754,1.000122879366294,0.00013810176436950547
ALPINE/USTC,0,1,1,0
ALPINE/UTK,0,1,1,0
ALPINE/VET,0,1,1,0
ALPINE/VIB,0,1,1,0
ALPINE/VIDT,0,1,1,0
ALPINE/VITE,0,1,1,0
ALPINE/VOXEL,0,1,1,0
ALPINE/VSYS,0,1,1,0
ALPINE/WABI,0,1,1,0
ALPINE/WAN,0,1,1,0
ALPINE/WAVES,1,1.0330708661417323,1.0035313114023328,0.0028309670987229233
ALPINE/WAXP,0,1,1,0
ALPINE/WBTC,0,1,1,0
ALPINE/WING,0,1,1,0
ALPINE/WOO,0,1,1,0
ALPINE/WRX,0,1,1,0
ALPINE/WTC,0,1,1,0
ALPINE/WXT,0,1,1,0
ALPINE/XCH,0,1,1,0
ALPINE/XEM,0,1,1,0
ALPINE/XLM,0,1.0112676056338028,1.0012146677588267,0.0014296583753632074
ALPINE/XMR,0,1.0098340503995085,1.0005776460888536,0.0005061955896024485
ALPINE/XNO,0,1,1,0
ALPINE/XRP,0,1.0054607508532423,1.0003676998825872,0.0004092147125139097
ALPINE/XTZ,0,1.0176211453744495,1.0013971284506162,0.0011911060030400115
ALPINE/XVS,0,1,1,0
ALPINE/YGG,0,1,1,0
ALPINE/YOU,0,1,1,0
ALPINE/ZEC,2,1.0357403355215171,1.000746322731724,0.0008348982685697867
ALPINE/ZEN,0,1.0179775280898877,1.001543723971286,0.0016454432950850628
ALPINE/ZIL,0,1.0190476190476192,1.0037134883542833,0.002516926001542249
ALPINE/ZRX,1,1.031602708803612,1.0023800878000229,0.002354249148314741
AMB/1INCH,0,1,1,0
AMB/AAVE,0,1.0086378737541528,1.0004363684675572,0.00037798433076422844
AMB/ACA,0,1,1,0
AMB/ACH,0,1,1,0
AMB/ACM,0,1,1,0
AMB/ADA,1,1.0330679730557257,1.0003913389452916,0.0004663505865137043
AMB/ADX,0,1,1,0
AMB/AERGO,0,1,1,0
AMB/AGIX,0,1,1,0
AMB/AGLD,0,1,1,0
AMB/ALCX,0,1,1,0
AMB/ALGO,0,1.025,1.0037497480205184,0.0029294064856491137
AMB/ALICE,0,1,1,0
AMB/ALPACA,0,1,1,0
AMB/ALPHA,28,2.130434782608696,1.007232348103078,0.029817611027516164
AMB/ALPINE,0,1,1,0
AMB/AMB,0,1,1,0
AMB/AMP,0,1,1,0
AMB/ANKR,0,1,1,0
AMB/ANT,0,1.0168967648876983,1.0013991978497654,0.001409768218173158
AMB/APE,0,1.0147727981050925,1.0007790570269235,0.000857580543070193
AMB/API3,0,1,1,0
AMB/APT,0,1,1,0
AMB/AR,0,1,1,0
AMB/ARDR,0,1,1,0
AMB/ARPA,0,1,1,0
AMB/AST,0,1,1,0
AMB/ASTR,0,1,1,0
AMB/ATA,0,1,1,0
AMB/ATM,0,1,1,0
AMB/ATOM,0,1.0090488638648705,1.0004274497793957,0.00041397485225244353
AMB/AUCTION,0,1,1,0
AMB/AUD,0,1,1,0
AMB/AUDIO,0,1,1,0
AMB/AVA,0,1,1,0
AMB/AVAX,0,1,1,0
AMB/AXS,0,1,1,0
AMB/BADGER,15,1.0647208121827412,1.0025822882968605,0.003380928903155047
AMB/BAKE,0,1,1,0
AMB/BAL,0,1,1,0
AMB/BAND,0,1,1,0
AMB/BAR,0,1,1,0
AMB/BAT,0,1.0139103554868625,1.0015079514245353,0.00144224588499812
AMB/BCD,0,1,1,0
AMB/BCH,0,1.0099800399201597,1.0010007548845719,0.001117059243164533
AMB/BEL,0,1,1,0
AMB/BETA,0,1,1,0
AMB/BICO,0,1,1,0
AMB/BLZ,0,1,1,0
AMB/BNB,0,1,1,0
AMB/BNT,3,1.0333333333333334,1.0023705973907924,0.0022599986497718
AMB/BOND,0,1,1,0
AMB/BSV,0,1,1,0
AMB/BTC,0,1,1,0
AMB/BTG,0,1,1,0
AMB/BTM,0,1,1,0
AMB/BUSD,0,1,1,0
AMB/C98,0,1,1,0
AMB/CAKE,0,1,1,0
AMB/CEL,0,1,1,0
AMB/CELO,0,1,1,0
AMB/CELR,0,1,1,0
AMB/CELT,0,1,1,0
AMB/CFX,0,1,1,0
AMB/CHESS,0,1,1,0
AMB/CHR,0,1,1,0
AMB/CHZ,0,1.0078723404255319,1.0009537324386168,0.0007234065465023588
AMB/CITY,0,1,1,0
AMB/CLV,0,1,1,0
AMB/COMP,0,1.0197841726618704,1.0008204804204501,0.0008387537431538316
AMB/COS,0,1,1,0
AMB/COTI,0,1,1,0
AMB/CQT,0,1,1,0
AMB/CRV,0,1.009004739336493,1.001332656158061,0.0010188002876774496
AMB/CSPR,0,1,1,0
AMB/CTK,0,1,1,0
AMB/CTSI,0,1,1,0
AMB/CTXC,0,1,1,0
AMB/CVC,0,1,1,0
AMB/CVX,0,1,1,0
AMB/DAR,0,1,1,0
AMB/DASH,0,1.0079588014981276,1.0007777666138848,0.0006894964250161091
AMB/DATA,0,1,1,0
AMB/DCR,0,1,1,0
AMB/DEGO,0,1,1,0
AMB/DGB,0,1,1,0
AMB/DIA,0,1,1,0
AMB/DOCK,0,1,1,0
AMB/DODO,0,1,1,0
AMB/DOGE,0,1.0091743119266054,1.0012987579710562,0.00153080357895069
AMB/DOT,0,1.0073529411764706,1.0003675645498191,0.0003580375759045406
AMB/DREP,0,1,1,0
AMB/DUSK,0,1,1,0
AMB/DYDX,0,1.0103363159518666,1.000877536529853,0.0007768985203257744
AMB/EGLD,0,1.0259365994236311,1.0006968910161977,0.00074614635905496
AMB/ELF,4,1.053883834849545,1.0022185996585724,0.002447792793383005
AMB/ENJ,4,1.0421615201900236,1.0024832396383325,0.002433314249872345
AMB/ENS,0,1.0092312130390886,1.0015251684198387,0.0011272098131318781
AMB/EOS,0,1.009940357852883,1.001370961734174,0.0014765952911573739
AMB/ETC,0,1,1,0
AMB/ETH,0,1.0040514564542364,1.0001492710873847,0.00013429542353332908
AMB/ETHW,0,1,1,0
AMB/EUR,0,1,1,0
AMB/FARM,0,1,1,0
AMB/FET,0,1,1,0
AMB/FIDA,0,1,1,0
AMB/FIL,0,1.0158311345646438,1.0020457739028064,0.001803770225644519
AMB/FIO,0,1,1,0
AMB/FIRO,0,1,1,0
AMB/FIS,0,1,1,0
AMB/FLM,0,1,1,0
AMB/FLOW,0,1.026341463414634,1.0014632393414964,0.0016740766670955828
AMB/FLUX,0,1,1,0
AMB/FOR,0,1,1,0
AMB/FORTH,0,1,1,0
AMB/FRONT,0,1,1,0
AMB/FTM,0,1,1,0
AMB/FXS,0,1,1,0
AMB/GAL,0,1,1,0
AMB/GALA,0,1,1,0
AMB/GAS,1,1.053250773993808,1.0019094649767846,0.0018134104613899164
AMB/GBP,0,1,1,0
AMB/GLM,0,1,1,0
AMB/GLMR,0,1,1,0
AMB/GMT,0,1,1,0
AMB/GMX,0,1,1,0
AMB/GNS,0,1,1,0
AMB/GRT,0,1.021067415730337,1.0010921867934404,0.001392583666285026
AMB/GTC,0,1,1,0
AMB/HARD,0,1,1,0
AMB/HBAR,0,1.0145454545454546,1.0015767537063383,0.0018917861792965486
AMB/HFT,0,1,1,0
AMB/HIGH,0,1,1,0
AMB/HIVE,0,1,1,0
